<<<<<<< HEAD
Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
Apartamento;Flamengo;3;1;2;365;15000.0;2300.0;950.0
Apartamento;Botafogo;3;3;1;96;6500.0;488.0;
Apartamento;Lagoa;4;3;2;270;10900.0;1628.0;
Apartamento;Barra da Tijuca;4;3;3;338;12000.0;4100.0;825.0
Apartamento;Recreio dos Bandeirantes;2;1;1;90;1800.0;850.0;180.0
Apartamento;Cachambi;1;0;0;36;600.0;407.0;
Apartamento;Piedade;2;0;0;73;990.0;255.0;
Apartamento;Copacabana;4;2;1;200;6300.0;1650.0;
Apartamento;Leblon;3;2;3;140;14000.0;2500.0;650.0
Apartamento;Barra da Tijuca;1;1;0;48;3200.0;1670.0;
Apartamento;Laranjeiras;2;1;1;71;2700.0;915.0;131.0
Apartamento;Barra da Tijuca;4;1;1;133;3500.0;1200.0;423.0
Apartamento;Copacabana;2;0;0;95;6000.0;;
Apartamento;Barra da Tijuca;2;1;0;60;2350.0;960.0;183.0
Apartamento;Santa Teresa;1;0;1;45;2150.0;700.0;100.0
Apartamento;Barra da Tijuca;3;2;1;105;3200.0;1800.0;244.0
Apartamento;Santa Teresa;2;0;0;45;1700.0;445.0;
Apartamento;Ipanema;4;2;1;200;9500.0;3700.0;923.0
Apartamento;Copacabana;4;1;0;180;2000.0;1924.0;423.0
Apartamento;Copacabana;2;1;1;100;6000.0;1200.0;300.0
Apartamento;Arpoador;2;2;2;81;6500.0;;
Apartamento;Méier;2;0;0;67;1100.0;538.0;13.0
Apartamento;Barra da Tijuca;3;2;2;110;5000.0;1970.0;235.0
Apartamento;Barra da Tijuca;2;1;1;77;2100.0;1000.0;100.0
Apartamento;Barra da Tijuca;2;1;1;85;2200.0;1300.0;330.0
Casa;Jacarepaguá;5;1;1;540;4500.0;;
Apartamento;Lagoa;2;1;2;167;7000.0;1480.0;510.0
Apartamento;Tijuca;3;1;1;90;2500.0;1350.0;
Apartamento;Recreio dos Bandeirantes;3;1;1;106;1700.0;650.0;2057.0
Apartamento;Realengo;2;0;0;60;550.0;247.0;
Apartamento;Lagoa;3;3;3;400;30000.0;5900.0;2900.0
Apartamento;Barra da Tijuca;2;1;1;68;1900.0;960.0;107.0
Quitinete;Copacabana;1;0;0;35;1500.0;790.0;
Apartamento;Recreio dos Bandeirantes;3;2;1;140;3000.0;1300.0;300.0
Apartamento;Ipanema;2;1;2;200;13000.0;1500.0;
Apartamento;Barra da Tijuca;2;1;1;80;3000.0;2000.0;220.0
Apartamento;Botafogo;3;2;1;160;3900.0;2219.0;428.0
Apartamento;Recreio dos Bandeirantes;2;1;1;76;2000.0;817.0;150.0
Apartamento;Tijuca;1;0;0;50;1400.0;511.0;
Apartamento;Barra da Tijuca;3;2;1;106;3500.0;1765.0;690.0
Apartamento;Tijuca;3;1;1;100;2300.0;690.0;
Apartamento;Piedade;2;1;0;50;1000.0;150.0;
Apartamento;Barra da Tijuca;1;1;0;76;1600.0;1007.0;181.0
Apartamento;Tijuca;3;1;0;90;2500.0;790.0;96.0
Apartamento;Copacabana;1;1;1;45;2250.0;1200.0;270.0
Apartamento;Barra da Tijuca;2;1;1;70;2300.0;950.0;70.0
Apartamento;Barra da Tijuca;2;1;1;70;2300.0;900.0;
Apartamento;Botafogo;2;1;1;92;3300.0;833.0;236.0
Apartamento;Botafogo;3;2;1;437;18000.0;4400.0;
Apartamento;Copacabana;2;2;1;78;3580.0;861.0;
Casa de Condomínio;Vargem Grande;2;0;0;70;1500.0;;
Apartamento;Barra da Tijuca;2;1;1;80;2250.0;1150.0;138.0
Casa;Vila Valqueire;3;1;0;100;1500.0;;
Apartamento;Leblon;2;0;0;68;2700.0;1050.0;187.0
Apartamento;Méier;2;0;0;55;1400.0;225.0;71.0
Apartamento;Barra da Tijuca;2;1;1;104;3800.0;2570.0;655.0
Apartamento;Leblon;3;2;1;260;8000.0;4300.0;1185.0
Apartamento;Gávea;4;3;4;571;7500.0;5000.0;1639.0
Apartamento;Copacabana;1;0;0;50;2000.0;660.0;25.0
Apartamento;Barra da Tijuca;4;4;3;220;8440.0;960.0;600.0
Apartamento;Leblon;1;0;0;35;4000.0;;
Apartamento;Laranjeiras;2;0;0;65;2100.0;817.0;28.0
Apartamento;Glória;1;0;0;50;1400.0;480.0;20.0
Casa;Campo Grande;2;3;0;120;1200.0;;30.0
Apartamento;Humaitá;2;1;1;85;2800.0;900.0;194.0
Apartamento;Barra da Tijuca;3;1;1;70;2259.0;600.0;740.0
Apartamento;Leme;1;0;1;27;1400.0;385.0;
Apartamento;Campo Grande;2;1;1;65;700.0;450.0;
Apartamento;Leblon;1;0;1;75;3200.0;900.0;130.0
Apartamento;Méier;1;0;0;42;1200.0;380.0;15.0
Casa;Jardim Botânico;6;2;1;385;15000.0;1000.0;990.0
Apartamento;Recreio dos Bandeirantes;3;3;1;193;4500.0;840.0;502.0
Apartamento;Botafogo;2;1;0;90;5600.0;1200.0;
Apartamento;Copacabana;3;1;0;212;5000.0;2281.0;777.0
Apartamento;Barra da Tijuca;4;3;2;260;20009.0;4200.0;
Apartamento;Recreio dos Bandeirantes;3;2;2;88;1800.0;900.0;195.0
Apartamento;Taquara;2;0;0;91;1400.0;350.0;12.0
Apartamento;Flamengo;2;0;0;72;2300.0;580.0;1200.0
Apartamento;Recreio dos Bandeirantes;3;1;1;70;1800.0;602.0;196.0
Casa;Ramos;2;0;0;48;800.0;;
Apartamento;Recreio dos Bandeirantes;2;1;1;72;1700.0;931.0;
Apartamento;Copacabana;3;0;0;147;4200.0;1200.0;190.0
Apartamento;Copacabana;1;0;0;38;1300.0;520.0;74.0
Apartamento;Copacabana;3;0;0;125;3500.0;1700.0;
Apartamento;Catete;3;1;1;90;3500.0;1200.0;200.0
Apartamento;Botafogo;1;1;0;61;2650.0;569.0;138.0
Apartamento;Santa Teresa;3;0;0;110;1800.0;886.0;70.0
Apartamento;Tijuca;2;1;1;100;1800.0;727.0;102.0
Apartamento;Recreio dos Bandeirantes;2;1;1;69;2400.0;950.0;118.0
Apartamento;Botafogo;2;1;1;80;2500.0;920.0;150.0
Apartamento;Recreio dos Bandeirantes;3;2;1;110;2400.0;810.0;221.0
Apartamento;Recreio dos Bandeirantes;2;1;2;85;1700.0;588.0;
Apartamento;Tijuca;3;0;0;122;1500.0;695.0;172.0
Apartamento;Tijuca;2;1;0;68;2000.0;705.0;99.0
Apartamento;Copacabana;2;2;1;87;5300.0;1064.0;161.0
Apartamento;Flamengo;3;1;1;165;8000.0;1377.0;300.0
Apartamento;Ipanema;2;1;2;90;10000.0;3687.0;475.0
Apartamento;Barra da Tijuca;4;3;1;189;5500.0;2700.0;435.0
Apartamento;Barra da Tijuca;2;1;1;65;1300.0;900.0;
Apartamento;Copacabana;4;2;3;500;20000.0;3000.0;9825.0
Apartamento;Ipanema;3;2;1;280;18000.0;2700.0;700.0
Apartamento;Barra da Tijuca;2;1;0;70;1400.0;690.0;
Apartamento;Riachuelo;2;1;0;60;950.0;450.0;15.0
Apartamento;Recreio dos Bandeirantes;3;1;1;110;2500.0;693.0;1.0
Apartamento;Barra da Tijuca;3;2;3;169;5000.0;1200.0;386.0
Apartamento;Tijuca;2;1;0;83;2200.0;750.0;83.0
Casa;Vila da Penha;3;0;1;300;2700.0;;
Apartamento;Curicica;2;0;0;80;1200.0;80.0;
Apartamento;Recreio dos Bandeirantes;3;1;1;89;3000.0;940.0;207.0
Apartamento;Recreio dos Bandeirantes;3;3;3;175;3500.0;650.0;4180.0
Apartamento;Recreio dos Bandeirantes;2;2;1;70;1300.0;718.0;80.0
Apartamento;Tijuca;2;1;1;80;1800.0;600.0;21.0
Apartamento;Recreio dos Bandeirantes;2;1;1;90;2300.0;700.0;1200.0
Apartamento;Recreio dos Bandeirantes;3;2;1;83;1600.0;845.0;157.0
Apartamento;Copacabana;1;0;0;35;3000.0;700.0;80.0
Apartamento;Barra da Tijuca;1;1;0;42;1000.0;740.0;
Apartamento;Copacabana;3;1;1;150;5000.0;1800.0;
Apartamento;Recreio dos Bandeirantes;2;1;2;74;2300.0;1350.0;
Apartamento;Copacabana;4;1;4;430;14000.0;3100.0;800.0
Apartamento;Del Castilho;2;1;1;51;1600.0;472.0;29.0
Casa de Condomínio;Barra da Tijuca;5;8;5;1100;40000.0;2000.0;16000.0
Apartamento;Leblon;4;3;1;170;10000.0;3076.0;550.0
Apartamento;Ipanema;3;0;0;85;3600.0;950.0;145.0
Casa;Bangu;1;0;0;40;600.0;;
Apartamento;Pechincha;2;1;0;58;1250.0;445.0;58.0
Apartamento;Leblon;4;2;1;215;12000.0;2545.0;670.0
Apartamento;Leblon;2;3;1;75;4200.0;819.0;209.0
Apartamento;Ipanema;5;2;2;302;16000.0;2100.0;
Casa de Condomínio;Taquara;3;1;0;200;2000.0;130.0;480.0
Apartamento;Méier;2;1;0;76;1200.0;858.0;75.0
Apartamento;Recreio dos Bandeirantes;2;2;1;100;2200.0;580.0;
Apartamento;Recreio dos Bandeirantes;3;0;1;200;3000.0;1170.0;300.0
Apartamento;Leme;2;1;0;82;3500.0;1128.0;26.0
Apartamento;Barra da Tijuca;3;2;1;126;3000.0;1500.0;233.0
Apartamento;Freguesia (Jacarepaguá);3;3;2;230;2500.0;1888.0;4400.0
Apartamento;Realengo;2;0;0;55;800.0;;
Casa;Quintino Bocaiúva;2;0;0;60;1200.0;;
Casa;Campo Grande;2;1;2;100;1500.0;;30.0
Apartamento;Ipanema;3;3;1;306;17900.0;3200.0;12271.0
Apartamento;Gávea;3;1;0;87;3400.0;1250.0;120.0
Apartamento;Copacabana;3;0;0;107;3200.0;600.0;150.0
Apartamento;Recreio dos Bandeirantes;2;1;1;90;1700.0;880.0;177.0
Apartamento;Engenho de Dentro;1;1;0;50;800.0;250.0;
Apartamento;Barra da Tijuca;4;3;4;292;10000.0;3800.0;8000.0
Apartamento;Tijuca;3;1;1;80;2200.0;700.0;200.0
Apartamento;Copacabana;3;0;1;124;3500.0;860.0;
Casa;Jardim Botânico;4;4;4;452;20000.0;;1749.0
Apartamento;Barra da Tijuca;3;2;1;106;3400.0;1630.0;280.0
Apartamento;Barra da Tijuca;4;3;3;247;14000.0;4400.0;1000.0
Apartamento;Ipanema;3;1;1;100;10000.0;;
Apartamento;Recreio dos Bandeirantes;2;1;1;77;1500.0;770.0;100.0
Apartamento;Recreio dos Bandeirantes;2;1;1;73;1300.0;926.0;
Apartamento;Jardim Botânico;2;0;0;70;2300.0;812.0;147.0
Apartamento;Olaria;2;0;0;62;700.0;230.0;
Quitinete;Copacabana;1;0;0;30;1600.0;390.0;24.0
Apartamento;Copacabana;3;1;0;160;3300.0;1741.0;
Apartamento;Ramos;2;0;0;78;1200.0;;
Casa;Curicica;2;0;1;70;1500.0;;89.0
Quitinete;Centro;1;0;0;28;600.0;369.0;
Apartamento;Barra da Tijuca;2;1;1;50;1700.0;484.0;38.0
Apartamento;São Cristóvão;2;0;0;60;1500.0;660.0;
Apartamento;Barra da Tijuca;2;1;1;80;3500.0;1100.0;
Apartamento;Glória;1;0;0;52;1700.0;560.0;
Apartamento;Recreio dos Bandeirantes;3;3;1;190;4500.0;1150.0;570.0
Apartamento;Copacabana;3;0;1;100;4500.0;750.0;300.0
Apartamento;Higienópolis;2;1;0;88;1100.0;400.0;44.0
Apartamento;Barra da Tijuca;1;2;1;90;3200.0;982.0;316.0
Apartamento;Copacabana;2;0;0;75;2000.0;677.0;131.0
Apartamento;Tijuca;3;1;1;80;1900.0;982.0;113.0
Casa;Grajaú;3;0;1;73;2000.0;;100.0
Apartamento;Tijuca;2;1;0;72;2100.0;875.0;120.0
Casa;Barra da Tijuca;3;2;2;220;4900.0;675.0;
Apartamento;Tijuca;2;1;1;86;2500.0;714.0;
Casa;Piedade;1;0;0;40;750.0;;16.0
Apartamento;Méier;1;1;0;54;1300.0;900.0;14.0
Casa de Condomínio;Barra da Tijuca;5;6;2;703;15000.0;;
Apartamento;Tijuca;2;1;0;68;1300.0;822.0;
Apartamento;Barra da Tijuca;4;3;2;256;11500.0;4068.0;497.0
Apartamento;Barra da Tijuca;4;4;4;492;7000.0;6000.0;1040.0
Apartamento;Leme;2;0;0;80;5000.0;943.0;290.0
Apartamento;Ipanema;2;1;0;67;2200.0;1600.0;148.0
Apartamento;Barra da Tijuca;2;1;1;70;2000.0;1295.0;190.0
Apartamento;Gávea;1;0;0;45;2180.0;500.0;120.0
Apartamento;Leblon;4;2;4;200;9500.0;2713.0;1153.0
Apartamento;Barra da Tijuca;2;1;1;65;3000.0;790.0;213.0
Apartamento;Leblon;3;3;1;166;8500.0;3500.0;680.0
Apartamento;Gardênia Azul;1;1;0;39;790.0;;
Apartamento;São Conrado;4;4;4;450;21000.0;5800.0;
Apartamento;Barra da Tijuca;2;2;1;115;9000.0;2470.0;4500.0
Apartamento;Leblon;2;0;1;55;3500.0;1245.0;142.0
Apartamento;Gávea;4;2;1;178;5800.0;1462.0;409.0
Casa;Tanque;3;1;0;230;2500.0;;967.0
Casa;Vargem Pequena;2;0;2;80;1800.0;;
Apartamento;Riachuelo;3;0;0;99;980.0;425.0;13.0
Apartamento;Barra da Tijuca;5;4;5;1100;24000.0;8465.0;5529.0
Apartamento;Barra da Tijuca;3;2;1;106;2250.0;1772.0;2520.0
Apartamento;Benfica;2;1;0;55;1000.0;283.0;13.0
Apartamento;Recreio dos Bandeirantes;3;1;1;78;1500.0;770.0;108.0
Apartamento;Grajaú;1;0;0;40;1000.0;460.0;25.0
Apartamento;Vicente de Carvalho;2;1;0;50;1100.0;300.0;
Apartamento;Ipanema;3;1;1;160;7800.0;2600.0;461.0
Apartamento;Ipanema;3;1;1;120;4700.0;1400.0;
Apartamento;Oswaldo Cruz;2;0;0;50;650.0;60.0;
Apartamento;Laranjeiras;2;1;1;82;2800.0;954.0;104.0
Apartamento;Leblon;2;1;1;108;5000.0;2000.0;530.0
Apartamento;Copacabana;1;0;0;44;1500.0;531.0;25.0
Casa de Condomínio;Freguesia (Jacarepaguá);4;4;3;480;7000.0;600.0;2500.0
Apartamento;Tijuca;2;1;1;80;2000.0;500.0;94.0
Apartamento;Leblon;1;0;0;45;3000.0;570.0;130.0
Apartamento;Leblon;3;1;1;125;8000.0;1900.0;
Apartamento;Barra da Tijuca;4;2;4;378;10000.0;2800.0;21000.0
Apartamento;Barra da Tijuca;2;2;2;220;3500.0;1980.0;10.0
Apartamento;Copacabana;1;0;0;21;1400.0;439.0;25.0
Apartamento;Barra da Tijuca;3;3;2;240;9500.0;3526.0;1502.0
Apartamento;Ipanema;2;0;1;95;7000.0;2432.0;365.0
Casa de Condomínio;Barra da Tijuca;5;4;3;622;10000.0;1380.0;1486.0
Apartamento;Leme;4;1;2;310;12000.0;2500.0;460.0
Apartamento;Copacabana;2;0;0;85;2500.0;1117.0;166.0
Apartamento;Méier;1;1;0;55;800.0;400.0;17.0
Apartamento;Barra da Tijuca;2;1;1;95;2500.0;1090.0;278.0
Apartamento;Tijuca;2;1;1;70;2500.0;769.0;
Apartamento;Botafogo;2;1;0;96;2980.0;695.0;179.0
Apartamento;Tijuca;2;1;1;100;3100.0;700.0;
Apartamento;Copacabana;2;0;0;80;2600.0;764.0;
Apartamento;Copacabana;4;1;0;210;5500.0;2890.0;395.0
Apartamento;Grajaú;1;1;0;58;1100.0;670.0;360.0
Apartamento;Grajaú;2;1;0;60;1500.0;407.0;47.0
Apartamento;Humaitá;3;1;1;160;3300.0;1125.0;230.0
Apartamento;Taquara;2;1;0;50;1000.0;400.0;135.0
Apartamento;Recreio dos Bandeirantes;3;1;1;92;2000.0;675.0;1100.0
Apartamento;Ipanema;2;1;0;86;5500.0;2000.0;
Apartamento;Copacabana;1;1;0;47;2500.0;900.0;500.0
Apartamento;Barra da Tijuca;2;1;1;63;2800.0;1320.0;145.0
Apartamento;Recreio dos Bandeirantes;2;1;1;72;1600.0;700.0;55.0
Apartamento;Recreio dos Bandeirantes;3;2;1;144;2791.0;1582.0;2580.0
Casa de Condomínio;Barra da Tijuca;7;6;6;850;25000.0;2200.0;25000.0
Apartamento;Copacabana;4;1;2;270;10000.0;2620.0;470.0
Apartamento;Copacabana;3;1;1;100;3000.0;1200.0;
Apartamento;Grajaú;3;1;1;125;1900.0;1000.0;190.0
Apartamento;Barra da Tijuca;4;2;2;191;3500.0;1100.0;550.0
Apartamento;Leme;3;1;1;100;4500.0;970.0;165.0
Apartamento;Ipanema;4;3;4;480;37000.0;9500.0;
Apartamento;Ipanema;3;1;1;120;5800.0;1700.0;139.0
Apartamento;Barra da Tijuca;3;2;2;189;9500.0;1700.0;
Apartamento;Leme;3;1;1;114;4800.0;1150.0;
Apartamento;Barra da Tijuca;3;1;1;80;2800.0;1350.0;189.0
Apartamento;Gávea;3;0;1;115;2700.0;880.0;178.0
Apartamento;Botafogo;2;1;1;85;3900.0;900.0;
Apartamento;Copacabana;3;1;0;200;6800.0;1700.0;520.0
Apartamento;Recreio dos Bandeirantes;2;2;1;85;2400.0;500.0;
Apartamento;São Cristóvão;2;0;0;62;1200.0;480.0;14.0
Apartamento;Freguesia (Jacarepaguá);2;2;1;144;2400.0;938.0;
Apartamento;Recreio dos Bandeirantes;2;1;0;52;2200.0;;
Apartamento;Ipanema;3;2;1;170;6300.0;2200.0;495.0
Apartamento;Botafogo;3;1;1;101;5500.0;1100.0;
Casa de Condomínio;Barra da Tijuca;5;2;5;810;26000.0;1550.0;3256.0
Casa de Vila;Jacarepaguá;2;1;1;70;1200.0;;
Apartamento;Copacabana;2;0;1;70;4100.0;710.0;30.0
Apartamento;Vila Isabel;2;0;0;76;1500.0;250.0;47.0
Apartamento;Botafogo;1;0;0;33;1350.0;480.0;60.0
Apartamento;Barra da Tijuca;1;1;1;65;6000.0;1180.0;3000.0
Apartamento;Tijuca;2;0;0;60;1700.0;487.0;49.0
Apartamento;Leblon;3;1;1;150;8500.0;2055.0;399.0
Apartamento;Copacabana;1;0;0;45;1700.0;470.0;58.0
Apartamento;Ipanema;3;2;1;140;6300.0;2200.0;387.0
Apartamento;Humaitá;3;0;0;103;3500.0;840.0;175.0
Apartamento;Barra da Tijuca;4;3;4;233;11000.0;3200.0;500.0
Apartamento;Ipanema;3;2;2;260;40000.0;6147.0;978.0
Apartamento;Leblon;3;1;0;100;4600.0;1153.0;302.0
Apartamento;Copacabana;3;0;0;110;3500.0;650.0;
Apartamento;Laranjeiras;3;0;0;80;1800.0;980.0;103.0
Apartamento;Ipanema;3;2;1;130;5000.0;2107.0;402.0
Apartamento;Vista Alegre;2;0;0;60;880.0;100.0;
Casa de Condomínio;Barra da Tijuca;5;7;5;1150;40000.0;2200.0;
Apartamento;Copacabana;3;1;0;110;3300.0;794.0;
Apartamento;Barra da Tijuca;3;2;2;130;5700.0;800.0;450.0
Apartamento;Flamengo;3;2;1;98;3000.0;805.0;179.0
Apartamento;Copacabana;2;2;1;105;5000.0;1000.0;
Apartamento;Copacabana;2;1;0;79;2600.0;737.0;187.0
Apartamento;Cachambi;2;1;1;62;1300.0;650.0;126.0
Casa;Jardim Sulacap;2;2;1;70;1500.0;;
Casa de Condomínio;Vargem Pequena;3;2;3;260;5000.0;350.0;150.0
Apartamento;Largo do Machado;1;0;0;40;1300.0;335.0;
Apartamento;Gávea;2;1;1;61;3100.0;891.0;198.0
Apartamento;Barra da Tijuca;2;2;2;75;2000.0;1396.0;1340.0
Apartamento;Itanhangá;2;0;0;56;900.0;648.0;27.0
Apartamento;Maracanã;2;1;0;65;1500.0;747.0;70.0
Apartamento;Jardim América;2;0;0;70;750.0;;
Casa de Vila;Engenho de Dentro;3;0;0;100;2000.0;;
Apartamento;Gávea;2;1;0;65;3500.0;713.0;
Apartamento;Barra da Tijuca;2;1;1;85;2500.0;1380.0;
Casa de Condomínio;Barra da Tijuca;6;6;4;1100;34009.0;;
Apartamento;Botafogo;1;1;0;50;2000.0;854.0;240.0
Apartamento;Gávea;3;1;0;86;3300.0;1050.0;
Casa de Condomínio;Cachambi;1;1;0;70;1000.0;150.0;13.0
Apartamento;Copacabana;2;1;1;85;2950.0;620.0;159.0
Apartamento;Tijuca;3;1;1;145;2800.0;950.0;154.0
Apartamento;Senador Vasconcelos;2;1;0;56;650.0;260.0;
Apartamento;Copacabana;2;1;0;130;4500.0;1150.0;270.0
Apartamento;Leblon;4;1;1;182;9500.0;3150.0;630.0
Apartamento;Ipanema;4;1;1;205;23000.0;2840.0;
Apartamento;Tijuca;2;0;0;80;1400.0;850.0;
Apartamento;Recreio dos Bandeirantes;2;1;1;70;1600.0;960.0;
Apartamento;Barra da Tijuca;4;3;2;480;8500.0;2500.0;
Apartamento;São Conrado;2;1;1;100;2800.0;755.0;
Apartamento;Jardim Botânico;1;0;1;45;2200.0;650.0;
Casa;Urca;5;3;3;350;16000.0;;500.0
Apartamento;Tijuca;3;1;0;96;1750.0;950.0;118.0
Apartamento;Botafogo;3;1;1;87;3200.0;1038.0;176.0
Apartamento;Ipanema;2;1;1;90;7000.0;2800.0;280.0
Apartamento;Recreio dos Bandeirantes;2;1;1;70;1800.0;650.0;80.0
Apartamento;Ipanema;5;1;2;374;16000.0;3972.0;1309.0
Apartamento;Centro;2;0;0;70;1200.0;700.0;50.0
Casa de Condomínio;Barra da Tijuca;5;7;5;780;18000.0;2081.0;1540.0
Apartamento;Campo Grande;3;1;0;50;1100.0;300.0;
Apartamento;Copacabana;2;0;1;75;2600.0;620.0;180.0
Apartamento;Copacabana;3;1;0;92;3900.0;1064.0;140.0
Apartamento;Copacabana;4;2;2;389;12400.0;4133.0;11536.0
Apartamento;Ipanema;2;0;0;56;2900.0;954.0;168.0
Apartamento;Barra da Tijuca;4;4;4;429;25000.0;;
Apartamento;Barra da Tijuca;3;2;1;117;3000.0;17966.0;2765.0
Apartamento;Freguesia (Jacarepaguá);2;1;0;59;1400.0;390.0;40.0
Apartamento;Barra da Tijuca;2;2;2;110;3991.0;1560.0;2800.0
Apartamento;Barra da Tijuca;3;1;1;82;2300.0;850.0;140.0
Apartamento;Copacabana;3;0;1;120;3000.0;820.0;150.0
Apartamento;São Conrado;3;3;3;270;22000.0;2800.0;1300.0
Apartamento;Recreio dos Bandeirantes;2;1;1;91;1700.0;1020.0;182.0
Apartamento;Vila Isabel;1;0;0;35;1100.0;455.0;
Apartamento;Barra da Tijuca;3;1;1;92;2800.0;1200.0;
Apartamento;Barra da Tijuca;2;1;1;75;2500.0;2265.0;511.0
Apartamento;Méier;3;2;1;80;1600.0;1300.0;850.0
Apartamento;Recreio dos Bandeirantes;2;2;1;80;2500.0;1700.0;262.0
Apartamento;Recreio dos Bandeirantes;3;4;3;194;3000.0;1183.0;498.0
Apartamento;Ipanema;2;0;2;85;4500.0;1300.0;161.0
Apartamento;Copacabana;4;1;4;387;18000.0;2700.0;1000.0
Apartamento;Praça Seca;1;1;0;46;700.0;300.0;107.0
Apartamento;Ipanema;3;1;1;80;4500.0;1500.0;239.0
Apartamento;Laranjeiras;2;0;0;95;2100.0;766.0;
Apartamento;Barra da Tijuca;4;2;1;160;6000.0;1620.0;530.0
Quitinete;Copacabana;1;0;0;27;800.0;626.0;20.0
Apartamento;Recreio dos Bandeirantes;4;3;1;180;4000.0;800.0;350.0
Apartamento;Lagoa;3;1;1;151;8000.0;1850.0;850.0
Apartamento;Recreio dos Bandeirantes;2;1;1;49;1800.0;650.0;
Apartamento;Barra da Tijuca;5;4;5;580;20000.0;4600.0;1100.0
Apartamento;Barra da Tijuca;2;1;0;66;3000.0;1550.0;380.0
Apartamento;Barra da Tijuca;1;1;0;67;1850.0;900.0;232.0
Apartamento;Botafogo;1;0;1;45;1600.0;270.0;77.0
Apartamento;Jardim Guanabara;1;1;0;44;1100.0;230.0;48.0
Apartamento;Copacabana;2;0;0;80;3000.0;697.0;117.0
Casa de Condomínio;Bangu;2;0;0;92;750.0;;
Apartamento;Ipanema;3;1;1;170;21000.0;2300.0;400.0
Apartamento;Recreio dos Bandeirantes;3;2;1;85;1200.0;860.0;
Apartamento;Barra da Tijuca;2;2;1;105;6000.0;1900.0;270.0
Apartamento;Humaitá;3;1;0;110;3800.0;1286.0;220.0
Apartamento;Barra da Tijuca;4;2;1;141;9000.0;1452.0;687.0
Casa;Jardim Botânico;4;1;2;500;15000.0;;450.0
Apartamento;Leme;3;1;2;200;12000.0;1800.0;530.0
Apartamento;Ipanema;2;0;0;70;3500.0;300.0;
Apartamento;Lagoa;4;3;1;200;7000.0;2000.0;586.0
Apartamento;Botafogo;2;1;1;78;5500.0;800.0;149.0
Apartamento;Pechincha;2;0;0;60;800.0;240.0;
Apartamento;Barra da Tijuca;3;2;1;110;4500.0;2600.0;600.0
Apartamento;Glória;1;0;0;50;2100.0;;27.0
Apartamento;Tijuca;2;0;0;60;900.0;456.0;20.0
Casa de Condomínio;Jardim Botânico;4;5;4;845;35000.0;;1794.0
Apartamento;Botafogo;1;0;0;35;1700.0;620.0;25.0
Apartamento;Freguesia (Jacarepaguá);3;1;1;82;1800.0;984.0;116.0
Apartamento;Copacabana;1;0;0;36;1800.0;605.0;68.0
Apartamento;Freguesia (Jacarepaguá);3;2;2;118;2900.0;1283.0;214.0
Apartamento;Barra da Tijuca;2;1;0;60;1400.0;750.0;112.0
Apartamento;Tijuca;3;2;0;108;2000.0;1000.0;
Apartamento;Laranjeiras;3;0;0;120;3000.0;440.0;
Apartamento;Barra da Tijuca;2;2;1;100;3000.0;1400.0;
Apartamento;Bonsucesso;2;0;0;80;1500.0;440.0;
Apartamento;Maracanã;1;1;0;62;1500.0;688.0;53.0
Casa;Taquara;1;0;0;60;1000.0;;
Apartamento;Barra da Tijuca;3;0;1;130;5800.0;1800.0;
Apartamento;Leblon;3;2;1;120;9850.0;;
Apartamento;Leme;2;1;0;84;2600.0;783.0;
Apartamento;Laranjeiras;2;1;0;75;2200.0;579.0;
Quitinete;Leblon;1;0;0;25;1550.0;360.0;58.0
Casa de Vila;Cachambi;2;1;0;76;1508.0;;
Apartamento;Barra da Tijuca;2;1;2;95;3500.0;1390.0;2600.0
Apartamento;Laranjeiras;3;0;0;130;2600.0;730.0;
Casa;Campo Grande;1;0;0;50;400.0;;
Casa;Vila da Penha;1;0;0;100;800.0;;
Apartamento;Copacabana;3;0;2;130;8500.0;695.0;100.0
Casa;Pilares;2;0;0;65;1100.0;;
Casa de Condomínio;Recreio dos Bandeirantes;3;2;2;200;3000.0;;
Apartamento;Leblon;2;1;2;80;5500.0;1275.0;210.0
Apartamento;Freguesia (Jacarepaguá);2;1;1;71;1800.0;650.0;100.0
Apartamento;Barra da Tijuca;4;4;4;364;15000.0;6100.0;20300.0
Apartamento;Méier;3;0;0;75;1000.0;210.0;15.0
Apartamento;Recreio dos Bandeirantes;3;2;1;100;2500.0;1200.0;100.0
Apartamento;Barra da Tijuca;2;2;0;70;1900.0;1400.0;
Apartamento;Recreio dos Bandeirantes;3;4;1;218;3300.0;987.0;5160.0
Apartamento;Copacabana;2;0;0;84;2300.0;1050.0;117.0
Apartamento;Barra da Tijuca;2;1;1;77;2000.0;966.0;
Apartamento;Barra da Tijuca;1;1;0;60;2700.0;1580.0;350.0
Apartamento;Ipanema;2;1;2;92;7500.0;3500.0;1000.0
Apartamento;Lagoa;2;1;1;76;3500.0;750.0;207.0
Apartamento;Recreio dos Bandeirantes;3;2;2;200;3000.0;815.0;3500.0
Apartamento;Copacabana;3;2;1;350;14000.0;1542.0;402.0
Apartamento;Península;4;2;2;137;5100.0;2060.0;281.0
Apartamento;Freguesia (Jacarepaguá);2;1;1;84;1800.0;700.0;1080.0
Apartamento;Copacabana;3;2;1;250;5500.0;1980.0;400.0
Apartamento;Cachambi;1;1;0;64;900.0;600.0;
Apartamento;Lagoa;3;2;1;110;5500.0;1600.0;516.0
